vehicle_id,vehicle_model_id,model_name,vehicle_class,maintenance_event_count,first_maintenance_incoming_at_utc,last_maintenance_release_at_utc,maintenance_cost_krw_sum_observed,legacy_part_price_krw_sum_observed,detail_part_price_krw_sum_observed,mileage_observation_count,min_maintenance_mileage_km,max_maintenance_mileage_km,insurance_cost_krw,insurance_cost_status,classification,cost_warning
9761,2030,2021 포르쉐 파나메라(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9762,2027,2021 아우디A6(휘발유),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9763,2026,2021 BMW 520i M스포츠(휘발유),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9764,2026,2021 BMW 520i M스포츠(휘발유),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9765,2028,2021 지프 랭글러 루비콘 파워탑(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9766,2026,2021 BMW 520i M스포츠(휘발유),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9767,2026,2021 BMW 520i M스포츠(휘발유),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9768,2027,2021 아우디A6(휘발유),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9769,2028,2021 지프 랭글러 루비콘 파워탑(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9770,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9771,1927,23년 팰리세이드 4륜(8인/경유),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9772,2030,2021 포르쉐 파나메라(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9773,1886,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9774,2034,2021 베뉴(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9775,2028,2021 지프 랭글러 루비콘 파워탑(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9776,2033,2021 포르쉐 카이엔(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9777,2028,2021 지프 랭글러 루비콘 파워탑(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9778,2034,2021 베뉴(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9779,2034,2021 베뉴(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9780,2034,2021 베뉴(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9781,2034,2021 베뉴(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9782,2034,2021 베뉴(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9783,2033,2021 포르쉐 카이엔(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9784,1867,19년 베뉴(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9785,1867,19년 베뉴(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9786,2028,2021 지프 랭글러 루비콘 파워탑(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9787,1940,23년 디올뉴 그랜저(휘),LUXURY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9788,2032,21년 포르쉐 카이엔 쿠페 하이브리드(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9789,1915,22년 모닝(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9790,1867,19년 베뉴(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9791,2036,2022 프리우스 하이브리드(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9792,2036,2022 프리우스 하이브리드(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9793,2036,2022 프리우스 하이브리드(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9794,2036,2022 프리우스 하이브리드(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9795,2036,2022 프리우스 하이브리드(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9796,1929,23년 머스탱컨버터블(휘),IMPORTED,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9797,1929,23년 머스탱컨버터블(휘),IMPORTED,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9798,1927,23년 팰리세이드 4륜(8인/경유),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9799,1922,23년 쏠라티(15인/경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9800,2025,17/18 쏘나타뉴라이즈[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9801,2025,17/18 쏘나타뉴라이즈[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9802,2025,17/18 쏘나타뉴라이즈[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9803,2025,17/18 쏘나타뉴라이즈[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9804,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9805,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9806,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9807,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9808,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9809,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9810,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9811,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9812,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9813,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9814,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9815,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9816,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9817,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9818,1867,19년 베뉴(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9819,1867,19년 베뉴(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9820,1877,20년 테슬라 모델3(전기),IMPORTED,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9821,1877,20년 테슬라 모델3(전기),IMPORTED,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9822,1877,20년 테슬라 모델3(전기),IMPORTED,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9823,1877,20년 테슬라 모델3(전기),IMPORTED,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9824,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9825,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9826,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9827,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9828,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9829,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9830,1879,20년 코나(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9831,1879,20년 코나(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9832,1879,20년 코나(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9833,2031,2021 포르쉐 타이칸(전기),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9834,1873,20년 K5(LPG),MIDSIZE,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9835,1873,20년 K5(LPG),MIDSIZE,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9836,1873,20년 K5(LPG),MIDSIZE,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9837,1873,20년 K5(LPG),MIDSIZE,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9838,1873,20년 K5(LPG),MIDSIZE,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9839,2027,2021 아우디A6(휘발유),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9840,2035,장기AD,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9841,2029,장기 뉴5,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9842,2029,장기 뉴5,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9843,2029,장기 뉴5,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9844,1843,16/18년 올뉴카니발9인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9845,2023,2017 더뉴K3[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9846,2023,2017 더뉴K3[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9847,2023,2017 더뉴K3[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9848,2023,2017 더뉴K3[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9849,2023,2017 더뉴K3[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9850,2031,2021 포르쉐 타이칸(전기),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9851,1843,16/18년 올뉴카니발9인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9852,1843,16/18년 올뉴카니발9인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9853,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9854,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9855,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9856,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9857,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9858,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9859,1983,18/19 쏘나타뉴라이즈[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9860,2025,17/18 쏘나타뉴라이즈[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9861,2025,17/18 쏘나타뉴라이즈[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9862,2025,17/18 쏘나타뉴라이즈[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9863,1905,22년 EV6(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9864,2037,장기 액센트,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9865,1851,19년 엑센트(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9866,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9867,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9868,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9869,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9870,1981,17년 올뉴스포티지[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9871,1981,17년 올뉴스포티지[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9872,1981,17년 올뉴스포티지[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9873,1980,17년 올뉴쏘렌토5인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9874,1980,17년 올뉴쏘렌토5인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9875,1980,17년 올뉴쏘렌토5인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9876,2024,16년 싼타페DM5인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9877,2024,16년 싼타페DM5인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9878,2024,16년 싼타페DM5인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9879,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9880,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9881,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9882,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9883,1945,24년 스타리아 11인승 4륜(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9884,1945,24년 스타리아 11인승 4륜(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9885,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9886,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9887,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9888,1848,18년 코나(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9889,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9890,2025,17/18 쏘나타뉴라이즈[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9891,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9892,1906,22년 k3(휘),COMPACT,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9893,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9894,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9895,2029,장기 뉴5,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9896,2029,장기 뉴5,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9897,2025,17/18 쏘나타뉴라이즈[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9898,1867,19년 베뉴(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9899,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9900,2048,2020 BMW 430 i컨버터블(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9901,2048,2020 BMW 430 i컨버터블(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9902,2048,2020 BMW 430 i컨버터블(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9903,2048,2020 BMW 430 i컨버터블(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9904,1843,16/18년 올뉴카니발9인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9905,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9906,1843,16/18년 올뉴카니발9인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9907,1851,19년 엑센트(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9908,1851,19년 엑센트(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9909,1843,16/18년 올뉴카니발9인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9910,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
